,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
358,1211,89,[260229.],0,2,0,0,400,0.480244461593864,-4,3
359,89,90,[325645.],0,25,0,0,400,0.400394408466973,-50,0
360,415,90,[270862.],0,2,0,0,400,0.396055347342089,-4,1
361,815,90,[394541.],0,4,0,0,400,0.48574931733349,-8,2
362,1212,90,[260229.],1,6,0,0,283,0.562266649542756,-42,3
363,90,91,[325645.],0,2,0,0,400,0.41002371668403,-4,0
364,416,91,[270862.],0,2,0,0,400,0.415486908699238,-4,1
365,816,91,[394541.],0,4,0,0,400,0.47193573113312,-8,2
366,1213,91,[260229.],0,1,0,0,400,0.472109217309309,-2,3
367,91,92,[325645.],0,4,0,0,400,0.400973137289559,-8,0
368,417,92,[270862.],0,0,0,0,400,0.411413484546209,0,1
369,817,92,[394541.],0,8,0,0,400,0.45755450377875,-16,2
370,1214,92,[260229.],0,4,0,0,400,0.468616833896579,-8,3
371,92,93,[325645.],0,4,0,0,400,0.417054221541212,-8,0
372,418,93,[270862.],0,2,0,0,400,0.399097443126184,-4,1
373,818,93,[394541.],0,10,0,0,400,0.486423322940932,-20,2
374,1215,93,[260229.],0,12,0,0,400,0.47507710618117,-24,3
375,93,94,[325645.],0,12,0,0,400,0.40478288196037,-24,0
376,419,94,[270862.],0,0,0,0,400,0.417227275458614,0,1
377,819,94,[394541.],0,7,0,0,400,0.46225206881828,-14,2
378,1216,94,[260229.],0,2,0,0,400,0.46900238544486,-4,3
379,94,95,[325645.],0,8,0,0,400,0.403748530738349,-16,0
380,420,95,[270862.],0,4,0,0,400,0.403412323312618,-8,1
381,820,95,[394541.],0,6,0,0,400,0.46811141307571,-12,2
382,1217,95,[260229.],0,5,0,0,400,0.479287624448693,-10,3
383,95,96,[325645.],0,11,0,0,400,0.408883969742491,-22,0
384,421,96,[270862.],0,2,0,0,400,0.417763484014817,-4,1
385,821,96,[394541.],0,4,0,0,400,0.472602145316432,-8,2
386,1218,96,[260229.],0,3,0,0,400,0.46532173256582,-6,3
387,96,97,[325645.],0,0,0,0,400,0.409686848527303,0,0
388,422,97,[270862.],0,4,0,0,400,0.399447521753375,-8,1
389,822,97,[394541.],0,6,0,0,400,0.467628118871341,-12,2
390,1219,97,[260229.],0,12,0,0,400,0.477133328280627,-24,3
391,97,98,[325645.],0,0,0,0,400,0.411289890635197,0,0
392,423,98,[270862.],0,0,0,0,400,0.402923277036935,0,1
